CATEGORIA,DENSIDADCARGA,TIPO_INSTALACION,FECHA,HORA,INTERVALO,KWHD,KWHR,KVARHR,KVAHD,KVARH_LAG,KVARHR_1,KVARH_LEAD,PHASOR_KVAH,IA,IB,IC,AVG_IA_HARMONICS,AVG_IB_HARMONICS,AVG_IC_HARMONICS,VA,VB,VC,THD_VOLT_FASE_A,THD_VOLT_FASE_B,THD_VOLT_FASE_C,THD_CORRIENTE_FASE_A,THD_CORRIENTE_FASE_B,THD_CORRIENTE_FASE_C,KWD,KWR,KVARD,KVAD,NOMINAL_VOLTAGE_NVO,PT,CT,VA_DESV,VB_DESV,VC_DESV,IA_DESV,IB_DESV,IC_DESV,VOLTAJE_PROM,VOLTAJE_DESV_MAX,VOLTAJE_DESV_PORCENTAJE,CORRIENTE_PROM,CORRIENTE_DESV_MAX
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 13:30:00.000000 UTC,13,13:30,22.74,0.0,0.0,22.74,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13128.1,13200.1,13272.1,0.02,0.02,0.02,0.16,0.13,0.15,90.96,0.0,0.0,90.96,13198.61,14400:120,50:5,70.510000000000218,1.4899999999997817,73.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13200.1,73.489999999999782,0.005568010570810091,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 11:00:00.000000 UTC,11,11:00,26.22,0.0,0.0,26.34,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13152.1,13224.1,13272.1,0.02,0.03,0.03,0.22,0.19,0.17,104.88,0.0,0.0,105.36,13198.61,14400:120,50:5,46.510000000000218,25.489999999999782,73.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13216.1,73.489999999999782,0.005568010570810091,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 13:45:00.000000 UTC,13,13:45,22.26,0.0,0.0,22.26,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13140.1,13200.1,13272.1,0.02,0.02,0.02,0.22,0.19,0.19,89.04,0.0,0.0,89.04,13198.61,14400:120,50:5,58.510000000000218,1.4899999999997817,73.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13204.1,73.489999999999782,0.005568010570810091,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 15:30:00.000000 UTC,15,15:30,21.54,0.0,0.0,21.54,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13128.1,13176.1,13272.1,0.02,0.02,0.02,0.19,0.14,0.15,86.16,0.0,0.0,86.16,13198.61,14400:120,50:5,70.510000000000218,22.510000000000218,73.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13192.1,73.489999999999782,0.005568010570810091,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 07:15:00.000000 UTC,7,07:15,21.66,0.0,0.0,22.5,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13320.1,13380.1,13440.1,0.02,0.02,0.02,0.2,0.16,0.17,86.64,0.0,0.0,90.0,13198.61,14400:120,50:5,121.48999999999978,181.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13380.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 07:15:00.000000 UTC,7,07:15,21.78,0.0,0.0,22.32,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13308.1,13392.1,13440.1,0.02,0.02,0.02,0.11,0.16,0.2,87.12,0.0,0.0,89.28,13198.61,14400:120,50:5,109.48999999999978,193.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13380.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-13 14:30:00.000000 UTC,14,14:30,21.36,0.0,0.0,21.42,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13272.1,13332.1,13392.1,0.02,0.02,0.02,0.23,0.2,0.21,85.44,0.0,0.0,85.68,13198.61,14400:120,50:5,73.489999999999782,133.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13332.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 10:45:00.000000 UTC,10,10:45,23.52,0.0,0.0,23.52,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13368.1,13392.1,0.02,0.02,0.02,0.16,0.18,0.19,94.08,0.0,0.0,94.08,13198.61,14400:120,50:5,61.489999999999782,169.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13340.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 07:00:00.000000 UTC,7,07:00,22.2,0.0,0.0,22.8,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13308.1,13368.1,13440.1,0.02,0.02,0.02,0.1,0.07,0.08,88.8,0.0,0.0,91.2,13198.61,14400:120,50:5,109.48999999999978,169.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13372.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 07:00:00.000000 UTC,7,07:00,23.88,0.0,0.0,24.78,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13332.1,13392.1,0.02,0.02,0.02,0.17,0.17,0.17,95.52,0.0,0.0,99.12,13198.61,14400:120,50:5,61.489999999999782,133.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13328.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 11:15:00.000000 UTC,11,11:15,22.02,0.0,0.0,22.08,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13272.1,13344.1,13392.1,0.02,0.02,0.02,0.18,0.12,0.12,88.08,0.0,0.0,88.32,13198.61,14400:120,50:5,73.489999999999782,145.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13336.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 13:30:00.000000 UTC,13,13:30,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13272.1,13344.1,13392.1,0.02,0.02,0.02,0.2,0.17,0.18,96.0,0.0,0.0,96.0,13198.61,14400:120,50:5,73.489999999999782,145.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13336.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 13:45:00.000000 UTC,13,13:45,22.5,0.0,0.0,22.56,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13332.1,13392.1,0.02,0.02,0.02,0.17,0.15,0.14,90.0,0.0,0.0,90.24,13198.61,14400:120,50:5,61.489999999999782,133.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13328.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 07:00:00.000000 UTC,7,07:00,20.22,0.0,0.0,20.94,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13320.1,13392.1,13440.1,0.02,0.02,0.02,0.12,0.09,0.1,80.88,0.0,0.0,83.76,13198.61,14400:120,50:5,121.48999999999978,193.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13384.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-03 07:30:00.000000 UTC,7,07:30,21.42,0.0,0.0,22.14,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13308.1,13392.1,13440.1,0.02,0.02,0.02,0.16,0.15,0.22,85.68,0.0,0.0,88.56,13198.61,14400:120,50:5,109.48999999999978,193.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13380.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-15 17:30:00.000000 UTC,17,17:30,21.36,0.0,0.0,21.9,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13416.1,13476.1,13572.1,0.02,0.02,0.02,0.12,0.12,0.1,85.44,0.0,0.0,87.6,13198.61,14400:120,50:5,217.48999999999978,277.48999999999978,373.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13488.1,373.48999999999978,0.028297676800814613,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 08:15:00.000000 UTC,8,08:15,20.22,0.0,0.0,21.48,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13488.1,13572.1,13572.1,0.02,0.02,0.02,0.18,0.17,0.18,80.88,0.0,0.0,85.92,13198.61,14400:120,50:5,289.48999999999978,373.48999999999978,373.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13544.1,373.48999999999978,0.028297676800814613,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 14:45:00.000000 UTC,14,14:45,25.32,0.0,0.0,25.32,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13428.1,13488.1,13572.1,0.02,0.02,0.02,0.17,0.12,0.1,101.28,0.0,0.0,101.28,13198.61,14400:120,50:5,229.48999999999978,289.48999999999978,373.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13496.1,373.48999999999978,0.028297676800814613,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 14:00:00.000000 UTC,14,14:00,26.58,0.0,0.0,26.7,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13308.1,13392.1,0.02,0.02,0.02,0.18,0.18,0.17,106.32,0.0,0.0,106.8,13198.61,14400:120,50:5,61.489999999999782,109.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13320.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 15:15:00.000000 UTC,15,15:15,23.64,0.0,0.0,23.58,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13320.1,13392.1,0.02,0.02,0.02,0.17,0.15,0.14,94.56,0.0,0.0,94.32,13198.61,14400:120,50:5,61.489999999999782,121.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13324.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 17:45:00.000000 UTC,17,17:45,20.64,0.0,0.0,21.24,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13248.1,13296.1,13392.1,0.07,0.07,0.06,0.22,0.22,0.22,82.56,0.0,0.0,84.96,13198.61,14400:120,50:5,49.489999999999782,97.489999999999782,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13312.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 07:15:00.000000 UTC,7,07:15,20.4,0.0,0.0,21.06,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13284.1,13356.1,13392.1,0.02,0.02,0.02,0.1,0.08,0.09,81.6,0.0,0.0,84.24,13198.61,14400:120,50:5,85.489999999999782,157.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13344.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-10 14:45:00.000000 UTC,14,14:45,23.1,0.0,0.0,23.16,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13272.1,13332.1,13392.1,0.02,0.02,0.02,0.25,0.2,0.2,92.4,0.0,0.0,92.64,13198.61,14400:120,50:5,73.489999999999782,133.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13332.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-30 08:00:00.000000 UTC,8,08:00,24.78,0.0,0.0,26.4,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13284.1,13368.1,13392.1,0.03,0.05,0.02,0.31,0.24,0.2,99.12,0.0,0.0,105.6,13198.61,14400:120,50:5,85.489999999999782,169.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13348.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-03 06:45:00.000000 UTC,6,06:45,19.8,0.0,0.0,20.28,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13332.1,13392.1,0.02,0.02,0.02,0.13,0.1,0.11,79.2,0.0,0.0,81.12,13198.61,14400:120,50:5,61.489999999999782,133.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13328.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 12:45:00.000000 UTC,12,12:45,24.12,0.0,0.0,24.12,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13356.1,13392.1,0.02,0.02,0.02,0.21,0.17,0.19,96.48,0.0,0.0,96.48,13198.61,14400:120,50:5,61.489999999999782,157.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13336.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 13:15:00.000000 UTC,13,13:15,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13152.1,13224.1,13284.1,0.02,0.02,0.02,0.18,0.15,0.15,84.0,0.0,0.0,84.0,13198.61,14400:120,50:5,46.510000000000218,25.489999999999782,85.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13220.1,85.489999999999782,0.0064771972200102718,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 13:30:00.000000 UTC,13,13:30,22.26,0.0,0.0,22.26,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13164.1,13224.1,13284.1,0.03,0.03,0.02,0.18,0.16,0.16,89.04,0.0,0.0,89.04,13198.61,14400:120,50:5,34.510000000000218,25.489999999999782,85.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13224.1,85.489999999999782,0.0064771972200102718,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 13:15:00.000000 UTC,13,13:15,24.72,0.0,0.0,24.66,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13152.1,13248.1,13284.1,0.04,0.05,0.03,0.14,0.1,0.08,98.88,0.0,0.0,98.64,13198.61,14400:120,50:5,46.510000000000218,49.489999999999782,85.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13228.1,85.489999999999782,0.0064771972200102718,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 11:15:00.000000 UTC,11,11:15,22.44,0.0,0.0,22.44,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13152.1,13248.1,13284.1,0.03,0.03,0.02,0.22,0.21,0.2,89.76,0.0,0.0,89.76,13198.61,14400:120,50:5,46.510000000000218,49.489999999999782,85.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13228.1,85.489999999999782,0.0064771972200102718,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 14:00:00.000000 UTC,14,14:00,24.24,0.0,0.0,24.24,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13152.1,13236.1,13284.1,0.02,0.02,0.02,0.21,0.15,0.17,96.96,0.0,0.0,96.96,13198.61,14400:120,50:5,46.510000000000218,37.489999999999782,85.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13224.1,85.489999999999782,0.0064771972200102718,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 07:00:00.000000 UTC,7,07:00,21.36,0.0,0.0,21.72,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13152.1,13224.1,13284.1,0.02,0.03,0.02,0.14,0.17,0.24,85.44,0.0,0.0,86.88,13198.61,14400:120,50:5,46.510000000000218,25.489999999999782,85.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13220.1,85.489999999999782,0.0064771972200102718,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 11:30:00.000000 UTC,11,11:30,24.54,0.0,0.0,24.54,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13152.1,13260.1,13284.1,0.03,0.03,0.02,0.15,0.11,0.1,98.16,0.0,0.0,98.16,13198.61,14400:120,50:5,46.510000000000218,61.489999999999782,85.489999999999782,0.66666666666666674,0.33333333333333326,0.33333333333333326,13232.1,85.489999999999782,0.0064771972200102718,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-13 21:00:00.000000 UTC,21,21:00,20.76,0.0,0.0,21.48,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13248.1,13296.1,13392.1,0.03,0.03,0.03,0.11,0.07,0.08,83.04,0.0,0.0,85.92,13198.61,14400:120,50:5,49.489999999999782,97.489999999999782,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13312.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 07:00:00.000000 UTC,7,07:00,22.32,0.0,0.0,22.92,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13320.1,13392.1,0.02,0.02,0.02,0.1,0.14,0.17,89.28,0.0,0.0,91.68,13198.61,14400:120,50:5,61.489999999999782,121.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13324.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 12:00:00.000000 UTC,12,12:00,24.6,0.0,0.0,24.66,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13320.1,13404.1,13440.1,0.02,0.02,0.02,0.19,0.17,0.16,98.4,0.0,0.0,98.64,13198.61,14400:120,50:5,121.48999999999978,205.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13388.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 09:15:00.000000 UTC,9,09:15,26.28,0.0,0.0,26.4,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13332.1,13428.1,13440.1,0.02,0.03,0.02,0.22,0.19,0.21,105.12,0.0,0.0,105.6,13198.61,14400:120,50:5,133.48999999999978,229.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13400.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 12:45:00.000000 UTC,12,12:45,21.18,0.0,0.0,21.18,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13308.1,13380.1,13440.1,0.02,0.02,0.02,0.2,0.15,0.15,84.72,0.0,0.0,84.72,13198.61,14400:120,50:5,109.48999999999978,181.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13376.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 14:15:00.000000 UTC,14,14:15,25.92,0.0,0.0,26.04,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13320.1,13404.1,13440.1,0.02,0.02,0.02,0.19,0.16,0.17,103.68,0.0,0.0,104.16,13198.61,14400:120,50:5,121.48999999999978,205.48999999999978,241.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13388.1,241.48999999999978,0.018296623659612623,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 07:15:00.000000 UTC,7,07:15,21.72,0.0,0.0,22.26,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13260.1,13344.1,13392.1,0.02,0.02,0.02,0.11,0.1,0.09,86.88,0.0,0.0,89.04,13198.61,14400:120,50:5,61.489999999999782,145.48999999999978,193.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13332.1,193.48999999999978,0.0146598770628119,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-15 21:00:00.000000 UTC,21,21:00,22.92,0.0,0.0,23.58,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13308.1,13344.1,13452.1,0.03,0.03,0.03,0.17,0.16,0.24,91.68,0.0,0.0,94.32,13198.61,14400:120,50:5,109.48999999999978,145.48999999999978,253.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13368.1,253.48999999999978,0.019205810308812805,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 06:15:00.000000 UTC,6,06:15,21.06,0.0,0.0,21.78,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13332.1,13392.1,13452.1,0.02,0.02,0.02,0.12,0.08,0.1,84.24,0.0,0.0,87.12,13198.61,14400:120,50:5,133.48999999999978,193.48999999999978,253.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13392.1,253.48999999999978,0.019205810308812805,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 12:30:00.000000 UTC,12,12:30,21.6,0.0,0.0,21.54,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13440.1,13512.1,13560.1,0.03,0.02,0.02,0.18,0.12,0.1,86.4,0.0,0.0,86.16,13198.61,14400:120,50:5,241.48999999999978,313.48999999999978,361.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13504.1,361.48999999999978,0.027388490151614434,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 12:00:00.000000 UTC,12,12:00,20.7,0.0,0.0,20.7,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13440.1,13524.1,13560.1,0.02,0.02,0.02,0.25,0.18,0.19,82.8,0.0,0.0,82.8,13198.61,14400:120,50:5,241.48999999999978,325.48999999999978,361.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13508.1,361.48999999999978,0.027388490151614434,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-30 11:15:00.000000 UTC,11,11:15,23.46,0.0,0.0,23.46,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13344.1,13428.1,13452.1,0.02,0.02,0.02,0.21,0.18,0.2,93.84,0.0,0.0,93.84,13198.61,14400:120,50:5,145.48999999999978,229.48999999999978,253.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13408.1,253.48999999999978,0.019205810308812805,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 07:45:00.000000 UTC,7,07:45,21.54,0.0,0.0,22.44,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13332.1,13428.1,13452.1,0.02,0.02,0.02,0.1,0.1,0.13,86.16,0.0,0.0,89.76,13198.61,14400:120,50:5,133.48999999999978,229.48999999999978,253.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13404.1,253.48999999999978,0.019205810308812805,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-15 20:45:00.000000 UTC,20,20:45,20.82,0.0,0.0,21.24,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13308.1,13344.1,13452.1,0.03,0.03,0.03,0.11,0.09,0.09,83.28,0.0,0.0,84.96,13198.61,14400:120,50:5,109.48999999999978,145.48999999999978,253.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13368.1,253.48999999999978,0.019205810308812805,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 18:15:00.000000 UTC,18,18:15,26.16,0.0,0.0,27.24,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13404.1,13440.1,13560.1,0.03,0.02,0.03,0.23,0.17,0.21,104.64,0.0,0.0,108.96,13198.61,14400:120,50:5,205.48999999999978,241.48999999999978,361.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13468.1,361.48999999999978,0.027388490151614434,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 05:45:00.000000 UTC,5,05:45,20.94,0.0,0.0,21.78,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13428.1,13500.1,13560.1,0.02,0.02,0.02,0.11,0.08,0.09,83.76,0.0,0.0,87.12,13198.61,14400:120,50:5,229.48999999999978,301.48999999999978,361.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13496.1,361.48999999999978,0.027388490151614434,1.6666666666666667,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-21 16:00:00.000000 UTC,16,16:00,21.72,0.0,0.0,21.72,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,13320.1,13368.1,13452.1,0.02,0.02,0.02,0.19,0.15,0.16,86.88,0.0,0.0,86.88,13198.61,14400:120,50:5,121.48999999999978,169.48999999999978,253.48999999999978,0.66666666666666674,0.33333333333333326,0.33333333333333326,13380.1,253.48999999999978,0.019205810308812805,1.6666666666666667,0.66666666666666674
